path,label,label_id,group,group_raw,orig_split,aug_idx,fold,role_f0,role_f1,role_f2,role_f3,role_f4,md5
train/Crack/103_25_JPG_jpg.rf.ZNMNq4VeoFnWIhaKMSdO.jpg,Crack,1,P103,P103,train,25,0,test,train,train,train,train,9caa1b1e0366c4b378a8150743e3d65c
train/Crack/103_2_JPG_jpg.rf.qqfKdz38x95KQto7Nn7l.jpg,Crack,1,P103,P103,train,2,0,test,train,train,train,train,493c6a996efddd769217e4803fe8091a
train/Crack/104_0_JPG_jpg.rf.mfU1sEF8ztFEvgJQuRKX.jpg,Crack,1,P104,P104,train,0,4,train,train,train,train,test,168e16868920d228bbe37ca71676df9e
train/Crack/104_10_JPG_jpg.rf.EgZZskp90Fv6lpMwvUcQ.jpg,Crack,1,P104,P104,train,10,4,train,train,train,train,test,09e6dd19407a32f3ff7e174b947ff9be
train/Crack/104_12_JPG_jpg.rf.52NflGeU3vPKlZsLAVGI.jpg,Crack,1,P104,P104,train,12,4,train,train,train,train,test,897bfe6b4e9699eae24cf34ce730bc48
train/Crack/104_15_JPG_jpg.rf.K48dbHDUZHLSNqnDc3AZ.jpg,Crack,1,P104,P104,train,15,4,train,train,train,train,test,09030ebfccaeb9a72adac558b48ffb55
train/Crack/104_16_JPG_jpg.rf.UdFzBrvH76A3jZIEDNZp.jpg,Crack,1,P104,P104,train,16,4,train,train,train,train,test,93ee38c2a8cab56ac649e0a0682f811b
train/Crack/104_17_JPG_jpg.rf.uCUzREtHwboHMdCR0qz4.jpg,Crack,1,P104,P104,train,17,4,train,train,train,train,test,b887017820747ba7753e731369fa72ff
train/Crack/104_19_JPG_jpg.rf.aikSptVutwKM4gv3cIr0.jpg,Crack,1,P104,P104,train,19,4,train,train,train,train,test,c754cc00a318822d6c7db2567275a0c0
train/Crack/104_1_JPG_jpg.rf.eaMQ8OTZl9vd5jKaOsSj.jpg,Crack,1,P104,P104,train,1,4,train,train,train,train,test,60e1c82b4f8914d5d5aca0f3784f6b7b
train/Crack/104_21_JPG_jpg.rf.WnO3RssVVRvo90mvX0qg.jpg,Crack,1,P104,P104,train,21,4,train,train,train,train,test,71ee5f7e17e77e2d7c9d8709802c4f36
train/Crack/104_23_JPG_jpg.rf.FYj3h5DpRsIPHwFT9vxH.jpg,Crack,1,P104,P104,train,23,4,train,train,train,train,test,8014d36132c39c81e5820b54640068b1
train/Crack/104_24_JPG_jpg.rf.VcyUUHFmxbsRIE0YQzUd.jpg,Crack,1,P104,P104,train,24,4,train,train,train,train,test,6d249250d9ccb06728dde79646d50dcf
train/Crack/104_25_JPG_jpg.rf.iljzI83dG1ndmSLrTJq7.jpg,Crack,1,P104,P104,train,25,4,train,train,train,train,test,451bddbe865e497ad7a9d4268ba2236a
train/Crack/104_3_JPG_jpg.rf.rLbWZp9hXp5XttQhCmRd.jpg,Crack,1,P104,P104,train,3,4,train,train,train,train,test,f364c43133c537129904147337eff3a3
train/Crack/104_4_JPG_jpg.rf.rNR9pzuoLSMTiQekBS4T.jpg,Crack,1,P104,P104,train,4,4,train,train,train,train,test,680123872a560140092ca35461cf3d24
train/Crack/104_5_JPG_jpg.rf.1VejMw1aPkiOtI7lNIAc.jpg,Crack,1,P104,P104,train,5,4,train,train,train,train,test,20a5b932794129f18d6869234fa3cfe2
train/Crack/104_6_JPG_jpg.rf.BrfD6mpVtUmyxWq6K4Uh.jpg,Crack,1,P104,P104,train,6,4,train,train,train,train,test,20369273c05bdc33e6a9022824874978
train/Crack/104_7_JPG_jpg.rf.OU4gbXrkJfftMA01EtAw.jpg,Crack,1,P104,P104,train,7,4,train,train,train,train,test,893fc37fc46599a4ed5603caad3d5474
train/Crack/105_0_JPG_jpg.rf.vQQk8DIpTa84FbcWxAlL.jpg,Crack,1,P105,P105,train,0,4,train,train,train,train,test,7189988f05c4a9a773f1a640ad0300c9
train/Crack/105_10_JPG_jpg.rf.cZ5e6mnWbCd9cY0FrEAg.jpg,Crack,1,P105,P105,train,10,4,train,train,train,train,test,a8862f8811725b065a505198ef43e0fc
train/Crack/105_11_JPG_jpg.rf.3jIwmCDsMdgMxnWlCqYy.jpg,Crack,1,P105,P105,train,11,4,train,train,train,train,test,52ec043cb64bdf866528bd37c6e5bd4e
train/Crack/105_12_JPG_jpg.rf.ru1NmwAkrKPQrpFbXAHL.jpg,Crack,1,P105,P105,train,12,4,train,train,train,train,test,6afed2e04ca407806c92899fcf6c4aca
train/Crack/105_1_JPG_jpg.rf.buDENDBfwcqwZBu7Yvw1.jpg,Crack,1,P105,P105,train,1,4,train,train,train,train,test,42d7c3f796b82562e9e32bfb432e157d
train/Crack/105_2_JPG_jpg.rf.0i5ADDTl5pBrB5Y4Alte.jpg,Crack,1,P105,P105,train,2,4,train,train,train,train,test,d7e29f51c5236906d05dad1f9c91f25a
train/Crack/105_3_JPG_jpg.rf.GqItgq8ou7zMt05cY2R9.jpg,Crack,1,P105,P105,train,3,4,train,train,train,train,test,13163258121d4141e12dea26a4d5cf0e
train/Crack/105_4_JPG_jpg.rf.3MnWFIh9fZB0nVzSFhPX.jpg,Crack,1,P105,P105,train,4,4,train,train,train,train,test,240363ace168cc8dfee43020c93d6022
train/Crack/105_5_JPG_jpg.rf.sD8TjaENejVul6OX7um0.jpg,Crack,1,P105,P105,train,5,4,train,train,train,train,test,946d7b583db2ee63c8cd8e00c5bad3c6
train/Crack/105_8_JPG_jpg.rf.gvD5yYSUaUI3GFlXM3Oo.jpg,Crack,1,P105,P105,train,8,4,train,train,train,train,test,558d047c533ea625900cf50431ab54c6
train/Crack/107_0_JPG_jpg.rf.LGSTO2uQVbTV33AWFRCG.jpg,Crack,1,P107,P107,train,0,1,train,test,train,val,val,720ba71ff4839fef7674ceeb00867f06
train/Crack/107_10_JPG_jpg.rf.kxSp7whGJeD3fqASiGvX.jpg,Crack,1,P107,P107,train,10,1,train,test,train,val,val,3127af61d051690793ed6b1ad213a921
train/Crack/107_14_JPG_jpg.rf.cFHvU8xtgnh7bdRFb6wO.jpg,Crack,1,P107,P107,train,14,1,train,test,train,val,val,cd79d662f1b783a8830b45caeb0634c2
train/Crack/107_16_JPG_jpg.rf.cy1kDABPDnTgwcz7jxQf.jpg,Crack,1,P107,P107,train,16,1,train,test,train,val,val,82147eca8fe52d97461d28835f095e5d
train/Crack/107_17_JPG_jpg.rf.5umCePXMoGcSBdXXq82Q.jpg,Crack,1,P107,P107,train,17,1,train,test,train,val,val,f0bcc959c056c77be9b0438dddd60938
train/Crack/107_19_JPG_jpg.rf.jIBQk1Obce2JrDPwdnln.jpg,Crack,1,P107,P107,train,19,1,train,test,train,val,val,35f7434020fb2701280fd4df11833378
train/Crack/107_1_JPG_jpg.rf.8PFVyJp69WCXFv6nvlW1.jpg,Crack,1,P107,P107,train,1,1,train,test,train,val,val,5e9c85b39ce784f46a1c069abbf33886
train/Crack/107_21_JPG_jpg.rf.Vw92oKWfM0NCQMZVvh92.jpg,Crack,1,P107,P107,train,21,1,train,test,train,val,val,bd6f10d27fb7016b94c2c46f9cf40dee
train/Crack/107_25_JPG_jpg.rf.mU2o6VxUXGWVPjClpy1d.jpg,Crack,1,P107,P107,train,25,1,train,test,train,val,val,731e615be1ac4822e547f7363f5c242f
train/Crack/107_5_JPG_jpg.rf.uO9NRgLFywqFU4yLZ9z0.jpg,Crack,1,P107,P107,train,5,1,train,test,train,val,val,c8681cbc1fff48552c02fba4d88d9471
train/Crack/107_6_JPG_jpg.rf.As8WXp67I3PQ2fBmMlzi.jpg,Crack,1,P107,P107,train,6,1,train,test,train,val,val,f0b124b0e15e046b1625820760c65f10
train/Crack/107_7_JPG_jpg.rf.yqAPP75obOGheJdZ448Z.jpg,Crack,1,P107,P107,train,7,1,train,test,train,val,val,162f7071f2a8daf6cad743bedc933f4a
train/Crack/108_6_JPG_jpg.rf.8KwDt6SkukgNqH2YYd57.jpg,Crack,1,P108,P108,train,6,3,train,train,val,test,train,342709c8d6165cf6fff8bbcdda0a1519
train/Crack/109_14_JPG_jpg.rf.T8QMEl1i59Uokn16dYXR.jpg,Crack,1,P109,P109,train,14,4,val,train,train,train,test,a966d973e3eac22d659dc4703a211d29
train/Crack/109_16_JPG_jpg.rf.xk43res3eG8K0m1RCVVH.jpg,Crack,1,P109,P109,train,16,4,val,train,train,train,test,9d1e54dcc960bdd2d4a64049d878fc6d
train/Crack/109_19_JPG_jpg.rf.GxAYtihswHHMKASP6VfQ.jpg,Crack,1,P109,P109,train,19,4,val,train,train,train,test,d8c3f1ff11ee5d20b127ab89be919f6d
train/Crack/109_20_JPG_jpg.rf.YfNhHfwXHkhUbkkykt6E.jpg,Crack,1,P109,P109,train,20,4,val,train,train,train,test,beac49ffac26b84f2b2989963e6d544c
train/Crack/109_24_JPG_jpg.rf.c2PDiAsYOfbWBawAwKhK.jpg,Crack,1,P109,P109,train,24,4,val,train,train,train,test,01d30903721ca24e021a59731502e015
train/Crack/109_25_JPG_jpg.rf.RsWYCpvgXIWzTJmFfPxv.jpg,Crack,1,P109,P109,train,25,4,val,train,train,train,test,b2706405d0b712a5d79966646c737d37
train/Crack/109_5_JPG_jpg.rf.hhyqFBFLxFpbhKAAdgN0.jpg,Crack,1,P109,P109,train,5,4,val,train,train,train,test,de8e7664f2e8ea632937759ae5f86043
train/Crack/109_6_JPG_jpg.rf.2ckvUAy08RU6zlUhK1Bx.jpg,Crack,1,P109,P109,train,6,4,val,train,train,train,test,e39df80de6cce99abe5bc7d964dd7879
train/Crack/110_24_JPG_jpg.rf.eYcSWy8BLUJKzTJAq1Z3.jpg,Crack,1,P110,P110,train,24,0,test,train,train,train,train,e27cb56a33e6d03d15e9bdfa330e113b
train/Crack/110_6_JPG_jpg.rf.bpqjpXzc8pypvvlaIUZh.jpg,Crack,1,P110,P110,train,6,0,test,train,train,train,train,bb6552b658d38b0cd5fb84659ebdbc07
train/Crack/128_4_JPG_jpg.rf.q9dE1Jf0vHWjYWAqLY7e.jpg,Crack,1,P128,P128,train,4,3,val,train,train,test,train,bf963660cdd427d1590e19f6c57a5ae1
train/Crack/130_22_JPG_jpg.rf.pEIqojeqxRamPNm6KQnH.jpg,Crack,1,P130,P130,train,22,1,train,test,train,train,train,d2e37125755c3d069c03378f090a63fe
train/Crack/130_23_JPG_jpg.rf.vzwNmVxkHsv8ynLiie4G.jpg,Crack,1,P130,P130,train,23,1,train,test,train,train,train,c948990d07d1ea734fd8d51086d52ccb
train/Crack/130_25_JPG_jpg.rf.9uM3RkWjmKctKyQw7TuP.jpg,Crack,1,P130,P130,train,25,1,train,test,train,train,train,b9d1bb7a250e8800ef808afc546c5f1e
train/Crack/130_7_JPG_jpg.rf.K9bT6Y01dVfVZVkhtS1w.jpg,Crack,1,P130,P130,train,7,1,train,test,train,train,train,edce5addb052af02be14cfd513b4da7e
train/Crack/134_10_JPG_jpg.rf.3vqdLlsLBvprPmi3eIhG.jpg,Crack,1,P134,P134,train,10,1,train,test,val,train,train,a9aacce4922316221e6d7f5ce593804e
train/Crack/134_16_JPG_jpg.rf.0o6ySs8qhF6df5JW9ctK.jpg,Crack,1,P134,P134,train,16,1,train,test,val,train,train,deeff1a679b3a82e2322c5f9c27d0087
train/Crack/134_17_JPG_jpg.rf.q389L8EZjkSQpaifcPf3.jpg,Crack,1,P134,P134,train,17,1,train,test,val,train,train,9b8dd7074fe36fd9851fa956107865ed
train/Crack/134_19_JPG_jpg.rf.f3CdH3jXuEWdquZlirrG.jpg,Crack,1,P134,P134,train,19,1,train,test,val,train,train,ba2bbcd53de841749bc27c4c64e95679
train/Crack/134_24_JPG_jpg.rf.jXLAHyb8GD9LIcKgbL1a.jpg,Crack,1,P134,P134,train,24,1,train,test,val,train,train,1bd81b2c5c66d5c92b1220a686e7c902
train/Crack/134_2_JPG_jpg.rf.Zpu4USxGSveRvIQKEbXU.jpg,Crack,1,P134,P134,train,2,1,train,test,val,train,train,bfa927b9427a628c1f928fee60aec05b
train/Crack/134_4_JPG_jpg.rf.KivIeVfTzJdJeXVZ5mBH.jpg,Crack,1,P134,P134,train,4,1,train,test,val,train,train,2067de1f0853ad12a6dd270b60fd3570
train/Crack/134_5_JPG_jpg.rf.A4Cruu0O0PH5nDJUGlvJ.jpg,Crack,1,P134,P134,train,5,1,train,test,val,train,train,fa495bab081a51904b2edfe8a019205f
train/Crack/134_7_JPG_jpg.rf.GB4niz3FxFmqh3ztapuo.jpg,Crack,1,P134,P134,train,7,1,train,test,val,train,train,16b2c250eec8b0702713af756cec026d
